100468	57	3.5526315789473686
100471	987	3.9893617021276597
100474	61	3.5081967213114753
100477	24	3.2916666666666665
100480	247	3.919028340080972
100483	130	3.046153846153846
100486	20	2.9
100489	66	3.984848484848485
10049	20	2.55
100492	1158	2.9637305699481864
100495	22	3.4318181818181817
100498	45	2.977777777777778
100501	76	4.006578947368421
100504	251	2.948207171314741
100507	42	3.9285714285714284
100510	163	3.8865030674846626
100513	216	3.375
100516	43	4.1395348837209305
100519	26	3.0384615384615383
10052	31	2.7419354838709675
100522	342	3.6695906432748537
100525	314	3.5
100528	151	3.7880794701986753
100531	89	2.7865168539325844
100534	28	3.142857142857143
100537	109	3.4954128440366974
100540	155	3.6516129032258067
100543	307	3.6970684039087947
100546	466	3.4817596566523603
100549	193	3.7512953367875648
10055	1039	3.314725697786333
100552	37	3.6216216216216215
100555	46	3.4239130434782608
100558	463	3.2354211663066956
100561	35	3.6714285714285713
100564	83	3.5240963855421685
100567	391	3.6815856777493607
100570	21	3.357142857142857
100573	310	3.782258064516129
100576	104	4.1201923076923075
100579	132	3.5757575757575757
10058	50	3.43
100582	137	3.2116788321167884
100585	61	4.19672131147541
100588	24	2.4583333333333335
100591	61	3.3278688524590163
100594	29	3.310344827586207
100597	43	3.4186046511627906
100600	102	3.6372549019607843
100603	28	3.357142857142857
100606	21	3.119047619047619
100609	49	3.1020408163265305
10061	255	3.9490196078431374
100612	396	4.202020202020202
100615	216	3.1435185185185186
100618	582	3.4003436426116838
100621	182	4.153846153846154
100624	130	3.919230769230769
100627	60	4.091666666666667
100630	130	4.161538461538462
100633	39	3.4358974358974357
100636	29	4.551724137931035
100639	834	3.471223021582734
10064	20	4.05
100642	52	3.2884615384615383
100645	76	4.118421052631579
100648	43	3.813953488372093
100651	33	3.8181818181818183
100654	34	4.0588235294117645
100657	22	4.136363636363637
100660	90	4.188888888888889
100663	156	3.3141025641025643
100666	180	3.1
100669	1151	3.3614248479582973
10067	111	3.3513513513513513
100672	20	4.25
100675	22	3.227272727272727
100678	21	4.238095238095238
100681	213	3.568075117370892
100684	80	4.03125
100687	75	3.5866666666666664
100690	88	3.221590909090909
100693	100	3.91
100696	42	4.083333333333333
100699	245	3.340816326530612
1007	276	3.0615942028985508
10070	170	3.1294117647058823
100702	80	3.06875
100705	26	3.4615384615384617
100708	58	4.103448275862069
100711	21	2.8095238095238093
100714	41	3.4878048780487805
100717	60	3.2916666666666665
100720	118	4.169491525423729
100723	51	3.7254901960784315
100726	173	4.488439306358382
100729	47	3.6914893617021276
10073	70	3.3857142857142857
100732	21	2.761904761904762
100735	127	4.05511811023622
100738	683	3.369692532942899
100741	23	3.739130434782609
100744	92	4.038043478260869
100747	33	4.151515151515151
100750	83	4.13855421686747
100753	65	3.6307692307692307
100756	22	4.431818181818182
100759	246	3.597560975609756
10076	90	3.477777777777778
100762	150	3.94
100765	48	3.2708333333333335
100768	74	3.695945945945946
100771	63	2.6825396825396823
100774	46	3.5
100777	78	4.115384615384615
100780	53	4.264150943396227
100783	172	3.6627906976744184
100786	205	3.4048780487804877
100789	29	3.9310344827586206
10079	54	2.759259259259259
100792	36	3.4722222222222223
100795	29	3.689655172413793
100798	342	4.248538011695906
100801	1178	2.942699490662139
100804	798	3.474937343358396
100807	136	3.0625
100810	38	3.6842105263157894
100813	67	3.9402985074626864
100816	21	3.142857142857143
100819	45	3.1555555555555554
10082	26	3.1923076923076925
100822	48	4.104166666666667
100825	138	3.7282608695652173
100828	42	4.369047619047619
100831	31	3.161290322580645
100834	63	3.7301587301587302
100837	323	3.136222910216718
100840	46	4.260869565217392
100843	34	4.014705882352941
100846	24	2.0208333333333335
100849	87	3.442528735632184
10085	592	3.1942567567567566
100852	28	3.892857142857143
100855	113	2.2168141592920354
100858	62	3.564516129032258
100861	32	3.96875
100864	79	3.8544303797468356
100867	148	3.8412162162162162
100870	35	3.6857142857142855
100873	69	3.4782608695652173
100876	51	3.784313725490196
100879	81	3.932098765432099
10088	24	2.5833333333333335
100882	34	3.735294117647059
100885	55	3.3727272727272726
100888	361	4.085872576177286
100891	24	4.104166666666667
100894	202	4.22029702970297
100897	70	3.4
100900	32	3.625
100903	487	3.858316221765914
100906	210	3.5285714285714285
100909	259	3.4285714285714284
10091	23	3.5869565217391304
100912	49	3.6122448979591835
100915	48	3.0
100918	35	3.9714285714285715
100921	47	3.127659574468085
100924	35	4.085714285714285
100927	606	3.50990099009901
100930	309	3.3398058252427183
100933	47	3.4893617021276597
100936	56	3.8035714285714284
100939	124	4.084677419354839
10094	120	3.825
100942	86	3.7151162790697674
100945	74	4.047297297297297
100948	135	3.9074074074074074
100951	150	3.26
100954	108	3.6018518518518516
100957	328	3.3780487804878048
100960	26	3.576923076923077
100963	82	3.6097560975609757
100966	92	3.5869565217391304
100969	634	3.17192429022082
10097	24	3.625
100972	30	3.3
100975	135	3.937037037037037
100978	93	3.7204301075268815
100981	201	3.4029850746268657
100984	79	4.227848101265823
100987	78	3.7435897435897436
100990	23	3.9130434782608696
100993	218	2.876146788990826
100996	263	3.129277566539924
100999	183	3.9644808743169397
101	123	3.4959349593495936
1010	38	2.8157894736842106
10100	111	3.7882882882882885
101002	323	3.7244582043343653
101005	76	3.75
101008	41	3.6341463414634148
101011	116	3.538793103448276
101014	143	3.8111888111888113
101017	57	3.973684210526316
101020	21	3.619047619047619
101023	38	3.8947368421052633
101026	512	3.685546875
101029	527	3.291271347248577
10103	99	3.191919191919192
101032	119	3.7941176470588234
101035	83	2.072289156626506
101038	47	3.9680851063829787
101041	33	3.4696969696969697
101044	2540	2.9257874015748033
101047	327	3.5749235474006116
101050	117	3.4615384615384617
101053	37	2.9324324324324325
101056	23	4.0
101059	154	3.8376623376623376
10106	233	3.6824034334763946
101062	79	3.537974683544304
101065	31	3.096774193548387
101068	28	3.607142857142857
101071	38	3.526315789473684
101074	127	3.8818897637795278
101077	120	3.658333333333333
101080	58	4.0344827586206895
101083	59	4.067796610169491
101086	43	2.8372093023255816
101089	71	3.711267605633803
10109	77	3.051948051948052
101092	23	3.3043478260869565
101095	21	3.1904761904761907
101098	38	3.1842105263157894
101101	75	3.68
101104	29	4.172413793103448
101107	38	3.9342105263157894
101110	1281	3.059328649492584
101113	538	3.8615241635687734
101116	44	4.079545454545454
101119	512	3.10546875
10112	409	3.063569682151589
101122	59	3.593220338983051
101125	20	3.625
101128	300	3.6566666666666667
101131	22	3.3636363636363638
101134	66	3.787878787878788
101137	248	3.8568548387096775
101140	627	3.7615629984051036
101143	52	4.519230769230769
101146	637	3.317111459968603
101149	26	3.1153846153846154
10115	25	3.68
101152	25	3.0
101155	1012	3.4906126482213438
101158	51	3.676470588235294
101161	74	3.418918918918919
101164	22	3.2045454545454546
101167	204	3.4019607843137254
101170	196	3.9693877551020407
101173	23	3.4347826086956523
101176	103	3.3980582524271843
101179	21	4.4523809523809526
10118	23	3.217391304347826
101182	91	3.241758241758242
101185	47	3.4893617021276597
101188	96	2.8020833333333335
101191	190	3.6605263157894736
101194	117	3.9444444444444446
101197	498	3.816265060240964
101200	21	3.9047619047619047
101203	95	3.8947368421052633
101206	159	3.6352201257861636
101209	25	3.24
10121	1079	3.8822984244670993
101212	20	2.375
101215	64	3.171875
101218	99	3.9242424242424243
101221	52	3.9615384615384617
101224	117	3.8632478632478633
101227	26	4.1923076923076925
101230	134	3.3582089552238807
101233	26	4.730769230769231
101236	144	3.642361111111111
101239	62	3.4596774193548385
10124	28	3.892857142857143
101242	1123	2.815227070347284
101245	98	3.357142857142857
101248	20	3.95
101251	78	4.269230769230769
101254	20	4.6
101257	94	3.978723404255319
101260	35	4.185714285714286
101263	30	4.266666666666667
101266	226	3.393805309734513
101269	22	3.772727272727273
10127	141	3.1773049645390072
101272	65	3.723076923076923
101275	1284	3.6156542056074765
101278	52	3.5865384615384617
101281	67	3.462686567164179
101284	178	3.2387640449438204
101287	74	3.5405405405405403
101290	27	3.2037037037037037
101293	78	4.019230769230769
101296	76	4.394736842105263
101299	213	3.800469483568075
1013	29	3.5517241379310347
10130	30	3.6333333333333333
101302	22	4.386363636363637
101305	25	3.4
101308	50	4.16
101311	38	2.710526315789474
101314	55	4.363636363636363
101317	28	3.6964285714285716
101320	38	4.157894736842105
101323	26	3.8653846153846154
101326	253	4.120553359683795
101329	610	3.9155737704918034
10133	181	3.4613259668508287
101332	82	3.75
101335	45	3.066666666666667
101338	165	3.8848484848484848
101341	207	3.4154589371980677
101344	313	3.7715654952076676
101347	85	4.129411764705883
101350	28	4.285714285714286
101353	51	3.843137254901961
101356	97	3.381443298969072
101359	290	3.6310344827586207
10136	27	4.148148148148148
101362	27	3.1481481481481484
101365	148	3.516891891891892
101368	240	3.7916666666666665
101371	109	3.86697247706422
101374	49	4.326530612244898
101377	25	4.0
101380	60	3.783333333333333
101383	87	3.3563218390804597
101386	22	4.159090909090909
101389	22	3.6363636363636362
10139	496	3.059475806451613
101392	407	4.476658476658477
101395	25	3.6
101398	25	4.06
101401	33	3.393939393939394
101404	30	3.966666666666667
101407	24	4.083333333333333
101410	162	3.6790123456790123
101413	39	3.2564102564102564
101416	68	4.044117647058823
101419	55	3.5090909090909093
10142	108	3.712962962962963
101422	52	3.1538461538461537
101425	21	3.619047619047619
101428	51	2.9411764705882355
101431	27	3.962962962962963
101434	56	4.035714285714286
101437	47	3.521276595744681
101440	198	3.8737373737373737
101443	36	3.6666666666666665
101446	67	3.3134328358208953
101449	38	3.3947368421052633
10145	88	3.9261363636363638
101452	1167	3.0809768637532136
101455	104	3.5961538461538463
101458	1893	3.3222398309561543
101461	29	3.4482758620689653
101464	25	3.16
101467	24	3.5833333333333335
101470	26	3.576923076923077
101473	97	3.881443298969072
101476	20	3.625
101479	41	3.4634146341463414
10148	54	3.8518518518518516
101482	23	3.5652173913043477
101485	53	3.943396226415094
101488	33	3.484848484848485
101491	26	3.3461538461538463
101494	163	3.5736196319018405
101497	21	3.2857142857142856
101500	21	3.9523809523809526
101503	41	3.7804878048780486
101506	391	3.497442455242967
101509	98	3.36734693877551
10151	229	2.9737991266375547
101512	87	3.954022988505747
101515	686	3.442419825072886
101518	94	3.24468085106383
101521	86	3.4186046511627906
101524	67	3.716417910447761
101527	191	3.350785340314136
101530	241	4.263485477178423
101533	88	3.4204545454545454
101536	502	3.0657370517928286
101539	54	4.092592592592593
10154	112	3.955357142857143
101542	118	2.961864406779661
101545	69	3.8840579710144927
101548	318	3.9449685534591197
101551	36	3.7222222222222223
101554	36	4.652777777777778
101557	171	3.8801169590643276
101560	97	3.9536082474226806
101563	124	3.2419354838709675
101566	132	4.0227272727272725
101569	28	4.178571428571429
10157	269	3.1524163568773234
101572	75	3.3933333333333335
101575	47	3.0851063829787235
101578	105	4.2
101581	329	3.4103343465045595
101584	129	3.391472868217054
101587	75	3.1066666666666665
101590	123	3.5772357723577235
101593	28	3.1607142857142856
101596	43	3.6744186046511627
101599	48	3.2916666666666665
1016	142	3.0316901408450705
10160	53	3.6037735849056602
101602	74	3.135135135135135
101605	47	3.595744680851064
101608	24	3.8541666666666665
101611	907	3.378169790518192
101614	189	3.8703703703703702
101617	312	3.753205128205128
101620	64	3.53125
101623	213	4.171361502347418
101626	48	2.9375
101629	126	3.4642857142857144
10163	22	3.3181818181818183
101632	138	3.420289855072464
101635	54	4.268518518518518
101638	109	4.275229357798165
101641	181	4.110497237569061
101644	62	3.774193548387097
101647	180	3.311111111111111
101650	63	3.619047619047619
101653	314	4.171974522292993
101656	490	3.7642857142857142
101659	56	3.6607142857142856
10166	45	3.7555555555555555
101662	94	3.5
101665	162	3.052469135802469
101668	75	4.013333333333334
101671	116	4.267241379310345
101674	116	3.4267241379310347
101677	78	3.9871794871794872
101680	103	3.563106796116505
101683	200	3.9625
101686	126	3.384920634920635
101689	250	2.916
10169	532	2.9530075187969924
101692	32	3.5
101695	51	3.450980392156863
101698	30	3.3666666666666667
101701	62	3.588709677419355
101704	356	4.025280898876405
101707	173	3.713872832369942
101710	109	3.853211009174312
101713	25	3.76
101716	72	3.375
101719	59	4.11864406779661
10172	60	3.4833333333333334
101722	25	3.32
101725	234	3.4594017094017095
101728	80	3.4125
101731	134	3.6455223880597014
101734	252	3.8373015873015874
101737	37	3.4054054054054053
101740	96	3.6822916666666665
101743	22	4.068181818181818
101746	79	3.050632911392405
101749	396	4.040404040404041
10175	315	4.0285714285714285
101752	79	3.481012658227848
101755	21	3.2142857142857144
101758	35	3.7142857142857144
101761	27	3.814814814814815
101764	42	3.75
101767	318	3.440251572327044
101770	209	3.401913875598086
101773	60	3.658333333333333
101776	98	3.5714285714285716
101779	21	3.4523809523809526
10178	737	3.6316146540027137
101782	46	3.5869565217391304
101785	702	3.5377492877492878
101788	105	2.914285714285714
101791	209	4.282296650717703
101794	270	3.533333333333333
101797	219	4.2465753424657535
101800	31	3.6129032258064515
101803	120	4.1
101806	372	3.586021505376344
101809	63	4.253968253968254
10181	23	3.217391304347826
101812	66	3.303030303030303
101815	274	3.874087591240876
101818	34	3.8970588235294117
101821	25	3.98
101824	26	3.3461538461538463
101827	45	3.7111111111111112
101830	88	3.710227272727273
101833	47	4.085106382978723
101836	59	3.6610169491525424
101839	25	2.32
10184	23	4.043478260869565
101842	32	4.3125
101845	69	4.246376811594203
101848	175	3.657142857142857
101851	37	3.945945945945946
101854	133	3.800751879699248
101857	202	3.094059405940594
101860	32	4.390625
101863	119	4.079831932773109
101866	142	4.190140845070423
101869	32	4.3125
10187	102	2.8970588235294117
101872	42	3.9523809523809526
101875	69	3.63768115942029
101878	52	3.2115384615384617
101881	31	4.451612903225806
101884	145	3.603448275862069
101887	177	4.288135593220339
101890	41	3.3658536585365852
101893	22	4.045454545454546
101896	96	3.6458333333333335
101899	349	3.4656160458452723
1019	82	4.134146341463414
10190	87	3.896551724137931
101902	113	3.7876106194690267
101905	61	4.163934426229508
101908	91	3.4395604395604398
101911	237	3.818565400843882
101914	35	3.857142857142857
101917	20	2.325
101920	35	3.7714285714285714
101923	26	3.9038461538461537
101926	136	3.0294117647058822
101929	21	4.523809523809524
10193	30	3.85
101932	106	3.4056603773584904
101935	91	3.912087912087912
101938	325	3.670769230769231
101941	21	3.4523809523809526
101944	39	3.2435897435897436
101947	38	3.8157894736842106
101950	26	4.076923076923077
101953	87	3.3620689655172415
101956	46	3.0
101959	43	3.186046511627907
10196	176	4.1022727272727275
101962	280	3.617857142857143
101965	255	2.3450980392156864
101968	952	3.2641806722689077
101971	561	3.5115864527629235
101974	188	3.9893617021276597
101977	88	3.3806818181818183
101980	57	3.6666666666666665
101983	180	3.4138888888888888
101986	28	3.9107142857142856
101989	140	2.992857142857143
10199	125	4.176
101992	42	3.9761904761904763
101995	55	4.045454545454546
101998	71	3.683098591549296
102001	1138	3.491212653778559
102004	771	2.627756160830091
102007	30	3.533333333333333
102010	29	3.5172413793103448
102013	260	3.6307692307692307
102016	24	3.4583333333333335
102019	24	3.2708333333333335
10202	57	3.3859649122807016
102022	21	3.7142857142857144
102025	1913	3.9283847360167274
102028	20	3.65
102031	31	3.3870967741935485
102034	137	3.6350364963503647
102037	364	3.9065934065934065
102040	124	3.838709677419355
102043	61	3.0
102046	176	4.142045454545454
102049	136	3.9779411764705883
10205	253	3.6126482213438735
102052	21	2.0476190476190474
102055	788	3.3477157360406093
102058	28	3.2857142857142856
102061	126	4.468253968253968
102064	38	4.078947368421052
102067	55	4.327272727272727
102070	59	4.076271186440678
102073	398	3.922110552763819
102076	300	3.45
102079	57	3.1842105263157894
10208	74	3.331081081081081
102082	103	3.8446601941747574
102085	36	3.75
102088	21	3.380952380952381
102091	74	3.135135135135135
102094	46	3.8260869565217392
102097	55	3.709090909090909
102100	359	2.735376044568245
102103	365	3.213698630136986
102106	116	3.7758620689655173
102109	271	3.125461254612546
10211	42	3.9047619047619047
102112	62	3.7419354838709675
102115	117	4.239316239316239
102118	1008	3.345734126984127
102121	21	2.9761904761904763
102124	20	3.7
102127	29	2.086206896551724
102130	22	4.454545454545454
102133	67	3.6865671641791047
102136	168	3.7023809523809526
102139	422	3.561611374407583
10214	46	3.608695652173913
102142	24	3.7291666666666665
102145	251	3.304780876494024
102148	28	4.392857142857143
102151	40	3.8625
102154	50	3.72
102157	42	3.119047619047619
102160	86	3.4651162790697674
102163	52	3.923076923076923
102166	79	3.7341772151898733
102169	26	3.3076923076923075
10217	113	3.7787610619469025
102172	140	3.65
102175	66	3.712121212121212
102178	38	3.026315789473684
102181	264	3.6856060606060606
102184	40	4.1
102187	21	4.261904761904762
102190	26	4.269230769230769
102193	59	4.4576271186440675
102196	825	3.4872727272727273
102199	85	3.9529411764705884
1022	130	4.069230769230769
10220	186	3.9408602150537635
102202	49	4.040816326530612
102205	174	3.6264367816091956
102208	31	3.629032258064516
102211	479	3.3308977035490606
102214	28	2.7857142857142856
102217	103	4.077669902912621
102220	40	3.4
102223	32	4.34375
102226	37	3.5135135135135136
102229	78	3.7628205128205128
10223	20	3.4
102232	412	3.508495145631068
102235	95	3.8210526315789473
102238	38	3.3815789473684212
102241	125	4.04
102244	546	3.2738095238095237
102247	305	3.9508196721311477
102250	37	3.4324324324324325
102253	77	3.844155844155844
102256	150	3.56
102259	120	2.716666666666667
10226	94	3.8085106382978724
102262	1000	2.623
102265	31	3.774193548387097
102268	47	3.351063829787234
102271	302	3.847682119205298
102274	80	3.85625
102277	220	3.940909090909091
102280	138	3.6956521739130435
102283	149	3.835570469798658
102286	26	4.038461538461538
102289	28	4.357142857142857
10229	714	3.7436974789915967
102292	257	3.747081712062257
102295	50	3.6
102298	23	2.347826086956522
102301	26	4.480769230769231
102304	75	4.16
102307	104	3.625
102310	101	3.6584158415841586
102313	38	3.5789473684210527
102316	34	3.5294117647058822
102319	26	3.6538461538461537
10232	33	3.393939393939394
102322	28	3.8214285714285716
102325	58	3.2241379310344827
102328	39	3.5641025641025643
102331	27	3.6666666666666665
102334	51	3.6862745098039214
102337	154	4.279220779220779
102340	28	3.0357142857142856
102343	36	3.638888888888889
102346	59	2.8728813559322033
102349	849	3.464664310954064
10235	47	3.765957446808511
102352	83	3.7590361445783134
102355	94	4.1063829787234045
102358	74	3.864864864864865
102361	53	3.490566037735849
102364	42	3.1904761904761907
102367	21	3.7142857142857144
102370	21	4.0476190476190474
102373	973	3.7584789311408016
102376	20	3.525
102379	21	3.7142857142857144
10238	22	3.9545454545454546
102382	37	2.8378378378378377
102385	111	3.4234234234234235
102388	484	3.2964876033057853
102391	37	3.7567567567567566
102394	172	3.0813953488372094
102397	45	2.911111111111111
102400	82	3.682926829268293
102403	70	3.6285714285714286
102406	24	3.7083333333333335
102409	23	2.9565217391304346
10241	79	3.670886075949367
102412	47	3.4468085106382977
102415	124	3.9193548387096775
102418	79	4.322784810126582
102421	511	3.5684931506849313
102424	194	3.9381443298969074
102427	34	3.3529411764705883
102430	80	3.68125
102433	64	3.40625
102436	218	4.378440366972477
102439	62	3.524193548387097
10244	34	3.264705882352941
102442	934	3.3704496788008567
102445	25	3.5
102448	187	3.9037433155080214
102451	43	3.883720930232558
102454	134	3.529850746268657
102457	65	3.0615384615384613
102460	29	3.7241379310344827
102463	130	3.4923076923076923
102466	21	3.380952380952381
102469	68	3.2794117647058822
10247	22	3.590909090909091
102472	320	3.95
102475	29	3.8620689655172415
102478	30	4.166666666666667
102481	52	4.211538461538462
102484	152	3.3717105263157894
102487	33	3.0
102490	50	3.84
102493	68	3.9558823529411766
102496	195	3.0794871794871796
102499	318	3.5283018867924527
1025	63	4.142857142857143
10250	57	4.157894736842105
102502	517	3.4390715667311413
102505	36	3.6666666666666665
102508	24	3.3333333333333335
102511	20	3.7
102514	358	3.828212290502793
102517	127	4.003937007874016
102520	115	4.51304347826087
102523	258	3.7751937984496124
102526	42	3.3095238095238093
102529	41	4.073170731707317
10253	66	3.5606060606060606
102532	1227	3.7840260798696006
102535	247	3.2550607287449393
102538	22	3.7954545454545454
102541	194	3.5463917525773194
102544	283	3.081272084805654
102547	295	3.7457627118644066
102550	23	3.3260869565217392
102553	28	4.196428571428571
102556	297	3.6734006734006734
102559	116	4.2155172413793105
10256	23	3.1956521739130435
102562	42	3.5476190476190474
102565	736	3.307065217391304
102568	54	3.314814814814815
102571	99	2.7222222222222223
102574	56	3.107142857142857
102577	20	3.6
102580	84	3.1964285714285716
102583	25	3.56
102586	60	3.0166666666666666
102589	50	2.65
10259	132	3.3257575757575757
102592	93	3.795698924731183
102595	563	3.41651865008881
102598	24	3.4583333333333335
102601	178	4.553370786516854
102604	20	3.5
102607	143	4.0524475524475525
102610	96	3.9583333333333335
102613	197	4.020304568527918
102616	46	3.891304347826087
102619	30	3.566666666666667
10262	82	3.024390243902439
102622	97	3.2371134020618557
102625	43	4.162790697674419
102628	69	4.231884057971015
102631	189	4.031746031746032
102634	53	3.6226415094339623
102637	25	4.08
102640	92	3.842391304347826
102643	56	3.8035714285714284
102646	964	3.573651452282158
102649	32	3.34375
10265	27	3.962962962962963
102652	21	3.5476190476190474
102655	69	3.318840579710145
102658	292	2.8424657534246576
102661	128	4.0703125
102664	20	3.775
102667	31	2.967741935483871
102670	58	3.6551724137931036
102673	51	3.5686274509803924
102676	121	3.425619834710744
102679	439	2.083143507972665
10268	167	3.4730538922155687
102682	173	4.011560693641618
102685	113	3.672566371681416
102688	265	3.3132075471698115
102691	20	3.425
102694	322	2.8509316770186337
102697	57	4.333333333333333
102700	23	3.8260869565217392
102703	217	3.3640552995391704
102706	91	3.6648351648351647
102709	37	4.175675675675675
10271	739	3.317320703653586
102712	123	3.321138211382114
102715	33	3.393939393939394
102718	136	2.2573529411764706
102721	52	3.519230769230769
102724	33	4.151515151515151
102727	31	4.064516129032258
102730	33	3.242424242424242
102733	39	3.9871794871794872
102736	132	3.5113636363636362
102739	44	3.6818181818181817
10274	25	4.12
102742	69	3.579710144927536
102745	36	4.222222222222222
102748	47	4.468085106382978
102751	78	3.4358974358974357
102754	37	3.27027027027027
102757	46	3.5217391304347827
102760	60	3.5833333333333335
102763	24	3.8333333333333335
102766	23	3.217391304347826
102769	220	3.540909090909091
10277	54	4.166666666666667
102772	42	4.273809523809524
102775	401	3.057356608478803
102778	215	4.06046511627907
102781	33	3.606060606060606
102784	120	4.1
102787	42	3.7023809523809526
102790	78	3.230769230769231
102793	400	3.865
102796	354	3.446327683615819
102799	128	4.015625
1028	284	4.154929577464789
10280	753	3.3904382470119523
102802	101	3.6534653465346536
102805	35	3.3714285714285714
102808	147	4.0272108843537415
102811	46	3.6956521739130435
102814	20	3.75
102817	20	3.9
102820	450	3.5566666666666666
102823	32	3.5
102826	102	3.6470588235294117
102829	48	3.3125
10283	23	1.891304347826087
102832	30	3.066666666666667
102835	320	4.0484375
102838	196	3.770408163265306
102841	22	3.4545454545454546
102844	57	4.543859649122807
102847	55	3.2545454545454544
102850	249	3.3714859437751006
102853	758	3.262532981530343
102856	22	3.727272727272727
102859	53	3.7547169811320753
10286	72	3.9930555555555554
102862	26	3.5384615384615383
102865	975	2.5923076923076924
102868	144	4.052083333333333
102871	73	3.6986301369863015
102874	20	3.0
102877	205	3.680487804878049
102880	32	3.125
102883	53	4.39622641509434
102886	29	3.8275862068965516
102889	87	3.7126436781609193
10289	94	3.6382978723404253
102892	71	3.380281690140845
102895	200	4.265
102898	40	3.3
102901	44	2.6818181818181817
102904	107	3.4766355140186915
102907	477	2.3721174004192873
102910	80	3.5625
102913	23	3.1956521739130435
102916	147	4.5
